id,trip,r,t,g,b,n,m,c,v,G,boy,girl
545,3,0.8590903211939426,1.0381297726277203,1.0234705437508906,1.1974242789447491,-1.2640694936314665,0.8358224429715722,0.6374827287309983,-0.2970641273286135,girl,0,1
546,1,-1.0407499223958967,0.06021634411993925,0.5505360051541772,-0.15375046707944806,2.1178671819470343,0.2710913993451635,-0.04275936716134198,0.3255840287781533,girl,0,1
546,2,0.2491416114098363,-0.14084996828352986,1.2937188515204414,0.5114432540401569,-0.34818557534763783,0.71693169694496,-0.38186062129641496,-0.6433008050090196,girl,0,1
547,1,0.6091113417742269,0.29784016786949363,-1.0709538414631259,-0.3235134479901805,0.03850708454037291,-0.6998496932055039,-0.4058810407569861,0.6282401510620688,girl,0,1
547,2,0.5391172275367065,0.8644815937338155,-0.9358296875783508,-0.15894729302569496,-0.563023192638046,-0.1995178036768437,-1.2947867144880911,,girl,0,1
548,1,-0.040834004717033884,-1.082205885445226,-0.6655813798088003,-0.4880796029546661,0.2568643164491421,-0.2193329280146125,-0.6553280291679789,0.2706869755715245,girl,0,1
548,2,-0.18082223319207466,-1.018230240589577,-0.530457225924025,-0.4880796029546661,1.6628245056670248,0.25623005609183697,-0.4109674970049743,0.15872588021589926,girl,0,1
548,3,0.0591575870508524,0.023658832773853958,0.07760146655746374,-0.21957692906524226,0.4179777601686183,0.776377069958266,-0.4781675296736654,-1.156877184349984,girl,0,1
549,1,-1.460714607821019,-2.2886037598660405,-1.2736400722902892,-0.9973685456868634,2.029087112351468,-0.23914805235238126,-0.4761738223456303,0.7315332906482266,girl,0,1
549,2,-1.1907373100477259,-1.8499136237130167,-0.4628951489816374,0.0853035264479101,0.5875594838027515,0.23641493175406825,-0.8622064464703445,-0.6408930395175007,girl,0,1
549,3,-0.170823074015286,-0.4698675703982974,-0.3277709950968621,-0.0983176569861476,-0.8600265274868898,0.6327174185094427,-2.2612321708171725,,girl,0,1
550,1,-1.540707881235328,-0.19568623530265775,-1.1385159184055138,-0.9436680109089788,-0.3958941027905645,-0.5462824795877964,-1.5766960964850585,0.15029870099558354,girl,0,1
550,2,-0.7807717837993923,-0.3419162806869989,-0.8007055336935757,-0.4586309225926002,0.12483516856335206,-0.07071949548134701,-0.6898404377157299,-0.5388037826771028,girl,0,1
550,3,-0.5007953268493107,0.3618158127251429,-0.2602089181544745,-0.2854033910510364,0.6120723491335389,0.4395199562161977,0.07550751837512124,-0.8886521085947873,girl,0,1
551,1,-1.3107272201691895,-1.7219623340017185,-0.9358296875783508,-0.7669759287365836,-0.3547234506418968,5.210011140534018,-0.6670108204353971,0.810507998770044,girl,0,1
551,2,-0.3508079391974813,-0.7897457946765437,0.0100393896150761,-0.7399591808552257,-0.7466143587228486,-0.3134547686190139,-1.385108329945404,0.3015063738629651,girl,0,1
551,3,-0.23081802907601776,-0.7531882833304584,0.21272562044223906,-0.4517018213309375,-0.05662339183537536,0.043217469460823166,-1.5316270493447215,,girl,0,1
552,1,-0.520793645202888,0.06021634411993925,-0.4628951489816374,-0.4568986472771847,0.7139110028341032,-0.3580387983789936,0.706330281053609,0.15029870099558354,girl,0,1
552,2,-0.4008037350814245,-0.040316812081795286,0.2802876973846267,-0.3573106538797081,-0.3252421303314869,0.10761662355857153,-1.011646906420475,0.5629897062419092,girl,0,1
552,3,0.00916179116690926,0.2612826565234083,0.1451635434998514,0.18404321942660126,-0.15015222001315487,0.5088728913983882,0.2128939737687217,-0.5859959863108718,girl,0,1
553,1,0.3191357256473567,1.476819908780744,0.7532222359813402,0.7834104785604117,-1.2471782496167314,1.5144904515401514,-1.021844844531448,-0.7278133737613304,girl,0,1
553,2,1.4990365085084147,1.7510012438763838,1.0910326206932783,1.1610464973210208,-1.7769084928106695,2.019776122153253,0.4322914549729636,,girl,0,1
554,1,-0.08083064142418839,-0.8811395730417568,-0.8682676106359632,-1.1272891943430359,0.3915919791052585,-0.7989253148943478,-0.5976648412807777,0.8897234834410129,girl,0,1
554,2,-1.2407331059316689,-0.515564459580904,-0.4628951489816374,-0.7808341312599086,0.2557992294341808,-0.3332698929567827,-0.35331890739318755,,girl,0,1
555,1,-0.9507574898047988,-0.3327769028504776,-0.5980193028664127,-0.6093388750337607,0.5012994512569853,-0.5760051660944495,-1.3545061737408182,0.778725494281995,girl,0,1
556,1,-0.87076421639049,-0.14084996828352986,-0.8682676106359632,-0.2923324923126991,-0.3239918399483777,-0.5710513850100073,-0.00448894542832097,0.6773585670890532,girl,0,1
556,2,-0.11082811895455426,0.06021634411993925,-0.3277709950968621,-0.022097543107859715,-0.6048648692346225,-0.09053461981911574,-0.6883889520459469,-0.2737088020608806,girl,0,1
556,3,0.3991289990616657,0.5811608808016546,-0.1250847642696992,0.4664040958393504,-0.419303136945924,0.3206292101895853,-0.6092996667861192,,girl,0,1
557,1,0.4891214316527634,0.4623489689268774,0.07760146655746374,0.5322305578251443,-0.6826002977908894,0.5881333887494632,0.1769029684682763,,girl,0,1
557,2,1.2290592107351217,1.0107116391181568,0.21272562044223906,0.4594749945776877,-1.1765575002902218,1.0686501539403548,0.27629845482964777,-1.8601854844226309,girl,0,1
557,3,2.0589894224085783,1.3671473747424885,0.4154118512694019,0.6725448583738113,-1.6533999865020397,1.2123098053891779,0.044705157250564974,,girl,0,1
558,1,-1.0207516040423192,0.5811608808016546,1.5639671592899917,1.339470854808832,-1.573728200300366,1.7621795057622605,0.3011050956946844,,girl,0,1
559,1,-0.1608239148384974,0.06935572195646057,0.8883463898661155,0.07317759924000035,-0.7907534307510982,1.2965240838246952,-0.2363304136894493,-1.2324810207836747,girl,0,1
560,1,0.6091113417742269,0.7273909261859958,0.5505360051541772,1.034590399295679,-1.4089943911390914,0.9844358755048376,0.4883676017758192,-0.3830213553758352,girl,0,1
560,2,1.6290255778066671,0.7822271932051237,1.0910326206932783,1.3931713895867164,-1.6465664732518446,1.4649526406957292,-0.7987122902890159,-0.2941748087387908,girl,0,1
561,1,-0.2808138249599609,-0.9085577065513208,0.8207843129237278,0.566876064133457,-0.9673949098949308,1.4996291082868247,-1.7944460580353796,,girl,0,1
561,2,0.7690978886028449,1.0107116391181568,0.9896895052796968,1.2459279877763871,-1.2459981779988187,1.980145873477716,-0.0980680617709798,,girl,0,1
562,1,2.048990263231789,-0.058595567754837936,0.4829739282117896,3.3489102206909718,-1.4074002852095064,1.321292989246906,0.06026483337448633,-0.2729864724134253,girl,0,1
563,1,0.5591155458902838,-1.0639271297721833,-0.7331434567511881,-0.7652436534211681,0.7433872849775047,-0.9574463095964976,-0.7354558774501513,-0.18221371338316555,girl,0,1
563,2,1.5090356676852033,0.1241919889755885,-0.530457225924025,0.3382157224985931,-0.13314454173241774,-0.4472068578989528,0.13704967658674222,,girl,0,1
564,1,0.5691147050670724,2.0343219568085447,1.2261567745780535,0.5408919344022225,-1.7877882892584072,2.0445450275754644,-0.5724244230891391,-2.2507250471469837,girl,0,1
565,1,0.8490911620171541,-0.14084996828352986,0.5505360051541772,0.2827829124052929,-1.1129381235887743,1.6779652273267434,-0.8517853632923215,-0.4860737184128407,girl,0,1
565,2,1.1390667781440242,1.6504680876746491,0.8883463898661155,0.17018501690327645,-1.5282793137076347,2.1733433357709613,0.7471428881766662,-1.105351002831481,girl,0,1
566,1,-0.4507995309653676,1.4859592866172655,-1.1722969568767077,-0.7340626977436866,1.8186527646500734,0.058078812714149726,1.1459719434361315,-0.897079287815103,girl,0,1
566,2,0.4791222724759747,2.335921425413748,-0.7331434567511881,-0.3910721852913902,-0.3730329930979975,0.5485031400739258,-1.16613002779235,,girl,0,1
567,1,-2.1906532277265893,-0.3876131698696055,-1.0033917645207386,-0.7531177262132586,-0.2392032923958596,0.2859527425984901,0.13828844452905642,-0.004520620109076739,girl,0,1
567,2,-0.2208188698992292,0.25214327868688696,0.21272562044223906,-0.08272717914740678,-0.969375341165882,0.8011459753804769,-1.3455616018475738,,girl,0,1
568,1,0.8890877987243084,0.7639484375320809,0.1451635434998514,-0.025562093738690797,-1.2501475043232035,1.2866165216558108,-1.2268067168186838,-0.004520620109076739,girl,0,1
569,1,2.8189255198445133,1.4128442639250949,0.6180980820965649,1.5508084432895393,-1.6356761955354313,2.4309399521619546,0.8826461660417995,-1.6651564796096068,girl,0,1
569,2,3.2388902052696364,2.2262488913754925,1.0910326206932783,1.3377385794934158,-1.4913727775290009,2.8767802497617514,0.6112725679582547,-1.9788883231545091,girl,0,1
570,1,0.15914917881873866,-0.4515888147252548,0.21272562044223906,0.8024655070299841,-0.8454473025979468,0.8704989105626676,-0.2436066112496102,-1.3047139855292391,girl,0,1
571,1,-1.3007280609924008,0.25214327868688696,-0.8007055336935757,0.08010670050166299,-0.14375184044221942,-0.22428670909905465,-0.5378494505038981,-0.2934524790913351,girl,0,1
572,1,-0.10082895977776564,-0.8445820616956716,-1.0709538414631259,-1.1498087734434397,0.7218494001808743,-0.7989253148943478,0.6385338045608409,1.1235175126674906,girl,0,1
572,2,0.7990953661332109,0.6725546591668677,-0.6655813798088003,-1.0978405139809706,0.3667845469458123,-0.32831611187234044,-0.4049634348737899,0.7178090273465695,girl,0,1
573,1,-0.020835686363456618,-1.1004846411182685,-0.8344865721647694,-0.4378436188076125,-0.3641253875236248,0.1175241857274559,-0.38150400628271824,-1.2806363306140511,girl,0,1
573,2,1.0390751863761378,0.22472514517732306,-0.6655813798088003,-0.5972129478258512,2.5337225655018,0.5683182644116944,-0.2989007075838334,-0.6960308692732817,girl,0,1
574,1,1.409044075917317,-0.3967525477061268,-0.8682676106359632,-0.7479209002670116,0.0009081999848114561,-0.5660976039255652,-1.1839649494130136,-0.31415926231839697,girl,0,1
574,2,0.6391088193045927,-0.14084996828352986,-0.5980193028664127,-0.5002055301625755,0.7267964933020411,-0.10044218198800013,-1.1866906559796888,0.13994530938205246,girl,0,1
575,1,0.03915926869727514,-1.950446779914752,-1.1385159184055138,-1.295319899938353,-0.7792354671398477,-0.9029547176676336,-0.26996066930858226,-0.9471608100386948,girl,0,1
575,2,0.15914917881873866,-1.4477809989060788,-0.9358296875783508,-0.8916997514465096,-0.7261907963836937,-0.45216063898339504,-0.052817578921919406,0.26707532733424616,girl,0,1
576,1,0.3691315215312999,0.06021634411993925,-0.057522687327311535,-0.3858753593451433,0.3018790460264255,0.21659980741629956,-0.9009440130166292,,girl,0,1
577,1,1.0690726639065038,0.791366571041645,-1.0709538414631259,-0.8986288527081722,1.322232617246864,0.013494782954170104,0.0196315764922356,-0.22121951434577053,girl,0,1
577,2,1.199061733204756,0.8096453267146876,-0.4628951489816374,-0.2698129132122956,1.3570360625301836,0.4593350805539665,-0.4758484893506791,-0.434547536894338,girl,0,1
579,1,-0.11082811895455426,-0.3693344141965629,-0.5980193028664127,-1.0060299222639415,-0.30711124538143897,-0.343177455125667,0.4186942041583323,0.3289549004662797,girl,0,1
579,2,0.2091449747026818,-0.06773494559135926,-0.3953330720392498,-0.5487092389942134,-0.34576630239657685,-0.0211816846369252,0.09563228376794178,-0.3416077889217115,girl,0,1
581,1,0.8190936844867881,-0.14084996828352986,-0.2602089181544745,-0.12083723608655085,0.536779844428262,0.3998897075406602,0.039049368261411616,-1.4207682822204466,girl,0,1
582,1,0.9590819129618288,0.2155857673408017,0.8883463898661155,1.2580539149842964,-0.9757306135341364,1.6977803516645116,-0.7792757293085922,,girl,0,1
583,1,0.1991458155258932,0.279561412196451,1.4288430054052166,1.4641946775187575,2.1976547739239534,1.3262467703313483,-0.08270859056702896,,girl,0,1
